UUID,total_time
377af4f7-0a61-482b-a174-900a26900019,0
0305f4b6-5162-435e-9128-cd2b8578a76f,0
8453e288-736c-4f20-9cf9-605af0f1afb5,0
57ae4354-3a5f-4b7e-b2b1-fd9f78cd12e8,0
55f33004-8955-4f09-b641-32c68beb52c0,0
01112a94-de5d-4f5a-b0fb-0ca339b61ec4,0
ae00ac38-5c1f-46d7-a8be-e223cf209740,0
1ede099e-7cc0-4c45-a18e-f2f08942f74c,0
9640bbc3-521f-4c25-ac61-74441ef62a43,0
9ade91e9-e617-484a-97b4-0c6dd75ea701,0
14cd5120-e495-4706-b633-f7bb66997158,0
572c03c6-c4ee-4d6b-8924-28fba9fae596,0
9a3d7d82-ddf4-496c-95a3-332da98d98cb,0
845d28bc-35ab-49f0-b15c-f024ac88e4fe,0
c3072d14-d1b3-4aa5-bada-a9a5a37fabdc,0
eb02f87a-54f7-4cf2-856c-50215a7e5533,0
ee633bc1-e0e6-4970-b4f1-abef43bde2f3,0
de18e1a5-d5de-4a63-ae94-d5e2e21fcdda,0
458c1a6e-fd50-4634-8abb-c134020864a8,0
6f20c6fb-3956-4955-8938-93f615a36076,0
6f61600e-2282-438b-a2d7-80103ddfb571,0
78d950c7-a809-4d9b-a1ed-586a54b29304,0
3ab686f4-6f87-4371-97c0-be434f06c3a0,0
956abc5a-d3aa-4c0d-b014-1d96668ac9b5,0
fd3c64c2-f6c2-42dd-8eb9-1dd43b956897,0
dc6f09df-8185-49f6-995e-2c001fcf177b,0
827509ba-7a5e-40df-8fc1-47b1d540f567,0
0e429d0c-4403-4873-8136-14cc4e22e742,0
4e56f2bb-a212-4b90-909a-96b3ca842ae3,0
edf319df-592e-426e-b605-4d76ea1a34bd,0
2086411e-7b6b-40b2-8f84-27264ce990a9,0
bd329125-aeb5-4b65-a653-08ddd6228b15,0
40e2e726-08d8-4933-8d4d-956f1366e986,0
08d92832-8fbc-4e10-a235-69e5209a7e85,0
ff38f512-1a45-4ced-b4b4-20cf25ea1f4f,0
61c04b49-8dd9-49dc-b34f-dab8b2d566f6,0
1dec852d-7afe-4c68-9c2d-8331e132d8ad,0
a4a1df4f-4726-4b6c-ac5c-0ff230a1b354,0
b444ae38-9f03-405d-bcbf-2e6810ab78b1,0
6b67dfed-a68b-4636-9db6-096442d613ec,0
5b63c80b-0dca-4796-a7bf-cf8a5bffba82,0
9e965ee1-a911-4295-8dbb-bdaf7c82b4fe,0
38e1587f-ba8a-4bf2-9aa7-4661e06d6c8b,0
689c37cc-72ac-4419-a71d-92ad91235e0a,0
04c11ccd-68cb-4834-a045-186ec73ee449,0
a70b38cb-20da-431d-aeae-0159c104ac31,0
54b9eba3-bee4-44ae-a2c1-658b6443fadb,0
669a5dc6-6442-4cd6-b1a7-97983d913279,0
42241c59-524f-44a9-8a29-b23b04b4c6b6,0
7074c9db-06f7-4129-8863-056f93115e8a,0
637fdb3b-f214-47d7-a4e4-e1c38da4ff0c,0
b3bad84d-a00c-489e-94cf-e873e67d2601,0
71fafb3e-dae2-4071-96d0-b34c09745bc1,0
b7ce7758-026e-4092-9c8c-964acb60818d,0
307e0a52-6cfa-41cd-b8d2-07a58dc828c6,0
c548895c-bb65-46b7-9071-4f40accf71a7,0
b2ded854-79bc-4125-abee-cbce55a0ed06,0
85d45bb8-9541-42a1-b673-63ddd64c8b3a,0
cea868ed-11cf-4682-adc3-cd4c0013ad49,0
513bafde-e349-4d6c-9873-72ffc5298f18,0
0dafd4a7-8ad1-4f38-8022-53872b14fb71,0
fa39b34d-a95c-4933-95e7-804bf2d61c04,0
f4b51405-4ee5-46ab-9753-2c26f40a020f,0
6a7e3e29-02cb-45d5-bb30-b50a1dee02a3,0
a1e8c927-0ce0-487e-a069-bc1422249b72,0
d87a226d-9b08-4eb0-958d-c6b01d1c0a04,0
fa11a9be-3add-4b82-90cc-3b276a411a53,0
112a56eb-ea57-4854-87cd-c33ad317c340,0
55873999-a00d-456d-809f-f60401a7cea4,0
046745dd-3310-4616-a4c8-16ca7211466a,0
1f2c99a1-27b0-442c-95e3-9c4dac3b20fa,0
f3184df2-a8c3-46fc-9a7a-fb5e134cd5a7,0
6d18e63f-b4a9-405d-aa6b-ce1f10b2ea1c,0
1f714666-1ec6-48dd-a9cf-8b13ca303d0c,0
bcbc636a-b31c-442c-ba8d-706010862068,0
5aed6e8d-5b03-4320-8c0e-9ed408d9621d,0
dc83fe79-ef35-4a93-a395-ec1fe5d813d5,0
b85908ed-b16d-4698-b9da-8521e6bfa9e4,0
f5c91a29-7372-46c0-8d8e-69d61215146d,0
049850b0-3702-44c2-9bfa-1cd8781f5930,0
7088f21a-c54d-4b11-a30a-0eaa69149939,0
7305315d-31a8-43de-95b5-d8bd3f572309,0
038ad077-f7e0-4549-9f39-08f350cc526d,0
9b8cb934-9e07-455f-8bac-501b671d2c61,0
fd98afa9-688f-4d20-970c-59b2594c0ada,0
03a0da49-c102-4240-bb61-9f545eff2d45,0
dcbba07c-af21-47a6-9de7-52cfef648a77,0
54795ab8-67f6-4858-ac08-8828ede29451,0
be2d8a47-4913-41c7-b748-271c2e4559f0,0
915b057a-fd2c-4996-ac3d-6e7359850879,0
49408157-cade-47a9-99f0-3bf1e6bb13a0,0
e2b6e710-761a-4950-b617-a49346d6c833,0
49f1f462-7bfc-4e81-9ef3-58b97773e224,0
6f9cc922-230a-4a19-bc9e-b22bbd07b3ca,0
3afbdea0-03fb-4831-8064-990f7f3b8d73,0
d63abd0e-306c-45dd-9aa2-5af44c4c9506,0
437cfadf-ae63-45ea-8caf-fd5ab832af3b,0
5d59c857-8909-4fca-8bf2-4bb89963edc5,0
d02db888-311f-4b69-bdf4-e28631facc84,0
d3d6fe3b-c38b-4c51-a626-92bba2b0ebf2,0
1a396711-60b3-4911-9a97-719034aa6eb3,0
d21dc550-cd2a-405f-ae25-a5c113025314,0
e3897279-1a93-4a3c-94e2-36ed6f78555a,0
87548b45-1cf8-4f4b-8273-45434ff62553,0
3bfbaeec-ee6a-4b87-a49b-34c230b3d000,0
18c5473e-8518-4025-a624-f75584e26f94,0
a9ddb9d3-c08e-4aff-8889-c9bf1b9fa18c,0
c55ecb67-316c-4266-b52a-7c7e9209912e,0
29cb95e8-b1bb-43d7-9ee7-7afaf3eb8060,0
3c887c2c-101d-4236-aab0-b245816da250,0
2e14a05f-403f-487f-8b46-988561ac9ff4,0
1671b2b8-8d75-497b-a6b0-f5a60355ef0e,0
ecbccfd4-064d-49e8-bb44-18fc45aad711,0
18ea12e6-c2be-4617-bac5-e3e9fd6953bb,0
662a97db-8880-459d-908a-3b37b4a7b999,0
3ea2eab1-6234-4e6e-aaaa-e0b2ac626faf,0
b4e503b2-e4ab-4707-9be3-74474b358271,0
74057ff9-3d33-4c9b-a567-64a9e1abc397,0
a58b6f26-1382-45b9-a92b-52a81719fdb4,0
548bc1cf-28a4-4071-a280-c48815bd11bc,0
f3682250-e142-4e10-8158-d18f0e58132f,0
43a0ed48-958a-47d2-a359-5ecdaa1cedac,0
b07e4359-6954-4f71-8094-29571aff9750,0
f5459864-41c9-4a5b-84ea-b03387ed2a50,0
e7171f84-b11a-46ce-bf51-50b4508c698a,0
3de1d940-c649-47b9-9093-cf9d858eb173,0
4235f519-7caf-4b8f-bc12-385c31782c3e,0
1c0547c5-435b-4417-8686-a659befe1b81,0
e8ae8939-a7f0-4719-b9ad-a041720cc2b6,0
bec95a51-a0ad-4a73-ab1d-32c5990e7df9,0
21e2b18e-6a9e-4fbc-afb4-6ab5a0487d0d,0
1ef11df6-48f4-44d1-a100-c6b996a348b9,0
8c2702d8-f16e-4ad0-b92c-28975b664e2c,0
9986dc65-3676-4d22-b221-d790bc41aa6b,0
9a67a1a5-ee91-40f8-82f2-3f5c7b4862a2,0
7f0b2a08-fef3-48aa-a26f-6b77579192d2,0
6e4658a6-e758-41c1-9e76-d2021084eec7,0
5caf0a0d-98c3-4abe-9686-035a43d6c4c0,0
b716a517-1d7f-437c-9bdb-2e049ac1c94d,0
da8a875d-682e-4a5d-b3a5-4bed3459136c,0
8c296255-77d2-469c-b80f-4138fdce0e9f,0
1ce2722d-3521-4442-a2c3-6a3ea62c3836,0
cbb08c7a-7aa1-414e-a31f-5fb662dd7329,0
bbfd5b81-7bb3-4d40-8776-010d1cc0d57e,0
396de891-ad88-4166-9769-398e2a9efa8c,0
97c29b7c-2da1-455c-a1e0-a5dfd08314d2,0
3dec21cf-ccb2-456a-921d-711693ce4edf,0
59631fd5-2753-4b5f-8538-1e745fe565ec,0
63066501-3b97-4c38-bd09-8711bf8ac123,0
6f047f29-69b3-4e34-905e-97b6fd573178,0
665d2741-6f59-4591-9f71-f701213fc5c7,0
a58dea98-507c-47a5-84f6-52e63b32d37f,0
d4252527-de5f-4777-a4cd-939d3ae9964d,0
24496352-abe5-4490-bdc3-efdae325b9f0,0
0c5ac1d7-979a-4ba0-a6f5-0c6100781f81,0
5f3e01d8-b1a3-47bb-b74b-645cbfea50c6,0
e1fff446-c589-46be-845c-dcddd08abf7d,0
5341a2a4-23c8-4f70-b550-a2c5920c5e9f,0
642b93c5-f96f-4a61-9835-c4e57c054ee4,0
4c92d34e-276f-4de0-bc29-4e77d30b28e7,0
fdc110c5-2f33-475b-97e5-17860df3af10,0
3477fc2a-70a3-496e-9aa3-6d4e12e32760,0
8afec0d0-7aa6-471a-b31a-d8d3017b67e2,0
f1b462cb-ddfa-4caf-b4db-74032b5bbc63,0
cb3db7fe-e370-4b78-9c5e-ebd40dff24c4,0
33685a28-34ca-4bd0-90de-0c52ecdf3fec,0
decbed39-6b68-4585-847d-f3f25d2056d1,0
5af5fd79-a00c-4920-9ac0-18ee76cb86d0,0
1776a636-d1a1-4e30-a347-6eba2ef9d0f0,0
d39865cd-bac8-4eba-8b65-6f01053d27ef,0
4e7ee2d9-fb90-4b12-a687-3d6f4a37fb27,0
728c891c-68e0-47cd-ac44-39c419f8e659,0
d87d781d-0ce6-429a-9a7c-0de114bca2a2,0
d3a34971-96f9-4850-8ae2-30ecfd1c686d,0
739beb41-d1fe-421f-b2d9-983ae57f5ba1,0
57e8c986-a19f-4aed-b487-05bd0fa3b1be,0
3686360f-bc06-47e3-888e-fc712c816b7c,0
17c9245f-6e09-493f-ae1b-60a9dbf651d3,0
631454a4-3dfd-455b-a5b9-1fa7a34c6d5f,0
1a85a073-d88c-495a-8e32-463237cf777e,0
7c299bea-59ca-4f17-a22d-c2eb274dcd44,0
dedcd9fa-b113-4f18-9422-733fdbaf8273,0
bc9d1a86-a600-4cec-ab50-89fdeff0f56c,0
20306bca-ccce-45ee-9031-1fffc6bfb715,0
cc6fdc42-1727-4ec3-86ae-e546e796a3ce,0
aa7da923-b5d0-4e65-bf2e-3b939dd30365,0
b873244c-e4f5-45ec-8bb6-4aa341ec1c9e,0
298aa7d8-c5fd-4c10-8e57-c9a3869c5622,0
497a1141-2d9d-411e-819a-c231b1155f2f,0
74458a78-d10a-4f7a-b539-4cac814b555d,0
5d692c4c-f5e4-43e3-8874-37b3888b7b23,0
04d66d6f-628b-494d-9cdd-5df0cbb7bb9f,0
a1e0c883-535b-4d1a-98e7-a8ca76e5f014,0
3470aa04-f130-4ee8-a32e-e3762be5b3c6,0
485ffaef-5edb-41a6-853c-348b7715931a,0
fd71a5e4-04b8-4631-9e53-4eac717b3bea,0
2a8ddea9-22b6-4241-be7e-6dea0d375914,0
e8569cd8-ad62-4e58-a7ad-e07814585193,0
b584d189-e055-48c9-90fe-882705f3c193,0
1ff17bd9-74d9-47be-b03d-2b5ec5673455,0
0c2ab7bf-a839-4974-beff-ad0b2ddb1eca,0
8722fad6-66a2-4bcf-bb8d-fcf35e4e52a7,0
d18eef30-a280-4125-956b-19eba7cd4e0c,0
039d7f28-d0be-4ce9-b70e-4147d0f2f302,0
f2a193fe-0319-4124-a3b7-e04c6f61bf1e,0
66a5ed7f-d3dc-4ab7-b91d-f739dc1d835a,0
500bf207-0b07-4801-a052-782019684ca2,0
565aac3c-8f16-4acf-87c7-50979cb322b5,0
ca9e7e6e-4b3c-4017-b116-72efea60e6f9,0
c14133e8-cc6d-4a14-81d4-eb0921214a30,0
c1079946-197c-40db-9aac-f5301196eacb,0
e89ba5cb-d34f-4eb8-953b-b7a24dfe4d2c,0
5940ed10-8103-4a94-bc88-1383182a829d,0
7cdef5ab-8e2d-44bb-b068-b147b295edda,0
bf195bd5-6ede-4b29-b42b-e20848aa3a6c,0
1d93df90-e376-4a3f-b1b3-fee0cc88f11d,0
1b5696b3-f1c8-48c5-9383-5ea7ba7b481f,0
f3fb481d-8c9c-4b57-99d6-103e49f87941,0
4d376d24-c8c4-4df3-9755-55683ba94ea2,0
ba2b4781-a70a-4122-b5b4-6e30bba2da70,0
2cfa3350-ae80-446b-a440-8d72318e88e2,0
af025f02-049f-4bc3-b2ce-b3bec0d720c7,0
0a7d3133-995f-4b5f-ae13-f5025e9c8d88,0
53aca777-7bc5-4949-af50-10aeeca504a7,0
0d5d6c54-9e45-4cb8-90e4-e86024ba9863,0
7c2796c6-06fa-47fa-b4c6-cb28bb125764,0
d906f579-f35e-4b02-b5f5-f466337a0dbd,0
081a574d-f49b-44ea-bfbf-d4b037d6aff1,0
1610a5ba-bc29-4cce-a89c-ba98ddf74725,0
7bc5ce28-b7ab-4b26-afc6-ab88f3e6f44b,0
c81d3f13-21b6-4208-b7e8-15912ea08c55,0
d8dcb6d5-0442-4a63-a73a-f0c947e8063c,0
786923fd-8be0-41f0-8fe8-8b197db4bba2,0
1dc4feb1-e697-4a62-ab45-3e7af5261f7c,0
649b1fa8-95e2-429c-af6a-b5142f73d741,0
3bfd928c-baf7-44bb-94dd-22432b784a39,0
dffdef7a-4744-4ede-8546-27575e7cf028,0
46763a65-8bee-4b50-86b9-6766c2d1f55d,0
a28957bd-83b7-4527-9b27-12f449901fe6,0
0d0db5fb-281c-42d9-800b-0e1ac97a8281,0
4cca36de-906e-4a1d-b8d3-37ced0a16419,0
3ef6a023-2bcd-48e8-8f17-45990d8f4b5f,0
097c078a-2262-4d76-bd18-6a7de874881c,0
1be26f69-83d1-4275-b515-e4ffb72e77e0,0
4d9e3c5c-3047-466e-be08-97f9c6780575,0
e226e542-d00a-42a7-bcdd-418452325ef8,0
d99c1859-0103-4197-b5ca-96ecb8b16e1a,0
7053575f-ea3a-4f69-8eca-cf1eae5398c6,0
2d9b0676-156f-40f7-aa6d-93881b22d1d1,0
36a0e084-eeb5-4980-9b0b-b583bb27a890,0
a7d3cd1c-9ae1-4a9c-bef4-95bc8772a721,0
97cb0242-b84e-4e42-a4e0-f0336f96f191,0
70ff429e-b13c-4112-bc37-22fc01d44aca,0
2d25f617-601c-4331-bf69-65bf1d704650,0
35cbdce7-59a8-42ff-9502-2b0cac34f54a,0
b0f1aaca-f93b-40d4-b4e2-c4d85441fd09,0
cd351fac-1b59-4930-9582-5e18c7691033,0
b2759165-6c55-45e7-8040-b341e16cfe20,0
9c6e8ef5-54e9-4f10-a0e5-c75c24a43cc4,0
4a30b458-fd12-4d56-8d06-22f2b07a620d,0
32bd6146-e3a5-4696-893e-400aa5f8920a,0
f3d28e3d-b58f-4027-9898-47cf43726fb7,0
e25929d2-496b-44f5-964c-c7f84e309758,0
49191ef1-a079-4d0e-9176-bf696ac4d0c5,0
f481fcbb-d97e-4fc7-a5bd-4d604adca283,0
da970eea-6606-43ab-9243-91ef0a4cc1bd,0
ffbd8091-a237-4cfe-9a84-0a61e67cfd96,0
ce31f8a0-d3cd-4476-ae43-ff9fcab6bbb0,0
be0e4c19-1cfa-4ceb-885d-8eafbe41c9f0,0
719284bd-5e79-4b8f-b077-aaa8f76885ab,0
bbe68f4f-0f5c-4788-acb2-47a61501c819,0
af1553e0-791c-476c-8cbc-b78c2d831550,0
3c86cc6b-935d-4efd-b377-5fdc0c4a3cac,0
1c85569a-55d4-4d11-9bc4-a1bcb26b8dca,0
3882057b-6c2e-4129-8543-0691db262f5c,0
5792562a-ebd4-4464-8af4-fc619a67c6d6,0
99eb8315-4615-4da2-8506-d18b666392c6,0
f9312e57-c9f2-4a1c-b7c9-8f9a70a05cad,0
617dd18d-2ab9-4a3a-849f-b5dd692c5e8c,0
c9e3b5d0-dc17-4f0c-bc7a-9ddb56fd823f,0
321690f2-c226-4da6-acaa-f116405ba6ea,0
fa0fc9eb-f3ca-4bfd-b3d1-5a54bc1ab80f,0
c23506b6-460a-4cd3-9a9a-005eeaf67745,0
b3ce5199-7ebd-4c0d-81df-c3772530fb41,0
dffc4526-0abb-43ea-af4a-a8a0dd954766,0
5b7a44e7-8b3e-4b3f-9ff2-6e17eac168e5,0
3a43e905-6bef-4ae0-806b-de59d2b89fcb,0
b6380e89-f2a6-44bc-88c5-dcdf1ad8c899,0
a77996c7-8ac0-4efb-ab92-6ff2703225c2,0
8484efa8-de30-4583-af2b-cb9c8e7380dd,0
506ad40c-a744-4344-bee4-c25c6feb49b4,0
6c5aee1b-a07b-4fd7-9e48-febaa5083236,0
6dd9ab75-ee8b-4ec9-aa83-59400f05eda8,0
e3fc230b-7c72-439b-b8b8-59764a1a6a44,0
90bdf56d-6909-4be1-b737-3aff8cb5df91,0
b740898a-372f-451b-8ff1-96b36060d035,0
6e5c0d89-a152-4493-96eb-2f0464c233aa,0
3c8ebaf2-6468-43db-91c8-f5728f32b698,0
ce6fc685-9853-4eb8-91c4-701f1b3d028f,0
7363dde4-a137-423b-af5a-0c0e794f5ca8,0
946f7404-650e-4bc2-b44d-49e6a376e3ca,0
78cbd173-aef1-4c00-a2f6-dc6e61ff1523,0
6c2adff5-c51e-4bef-ac6d-213fac651a88,0
f511ff2e-e494-469b-b191-83775e3cc69c,0
f23a8981-c449-47bf-b0bc-79b3d828afc2,0
4de4d9c3-8951-4d6b-8f8d-5a84513eca78,0
c6915ac4-a68f-4690-82bc-9c18ee8af9cc,0
adb92006-2822-4fe5-87c0-80999a0c1bb4,0
40030e75-28c6-4326-a747-1df418f61072,0
f60062e3-a34d-4bd9-8236-fda6fe43aef5,0
5a1d420d-69d7-4db8-a539-61c9fd28a33c,0
619f7ced-a50b-464b-a4eb-8c7f7f1ea163,0
4c81aedb-5e3f-4a3b-85dc-ff135ed506e9,0
e0c50db3-fc74-422f-8f3e-516c299e7f87,0
ae1114ff-b109-4802-af88-66a0f8953090,0
c6c7e023-f8de-42b4-91c4-f712ff0feea8,0
4167412e-0356-46b1-8586-e8c2defd2392,0
abc1779a-2d9e-472f-887e-5a73952667f0,0
3af75ac6-c8dc-40a8-9be7-2d0e9b3cfc73,0
cc92bb5f-a51d-47a0-8524-c0e1c44b2134,0
f53e7380-615c-4ceb-a689-f190d47c32c1,0
a851925a-940c-4d1c-9cd2-9114f9d4b854,0
6b9eb2d1-decd-4de9-8717-26ff74796421,0
315de96b-24fc-422e-8344-9d4d9da8e671,0
7c178445-120f-471d-80a6-0884ba9778c8,0
92016ab2-82e9-4c17-ac4f-19069de19ac4,0
f9c6952c-f920-437f-822e-8608c6a5a1df,0
517b828c-f679-4e85-b8fa-d03b5ea81b1a,0
dfd2a384-7877-427c-ba8f-1b2d4cd7030f,0
1551cf5a-cf6e-4163-a3cf-131b6dd5c9f9,0
e45ff918-dec0-46d2-af0e-6e3cd07cf646,0
56acda6a-1f09-4100-8bc1-2decce68f132,0
79a25ed3-9239-453d-a1fe-cdd39ed9e8af,0
9b76cfc9-f4f4-4500-8000-dc8c4c66bb58,0
66d53d52-e326-4df8-bf12-27162f78d582,0
21f0e0f5-e380-4ecc-bfe3-e8bd21189b2f,0
4b2c2d39-728c-4502-87f3-6790c87d2f2e,0
677daf14-2ed3-4c50-bbb5-77637bd2bc68,0
519514b3-f236-4d7c-ba6f-444a7637d017,0
22a847d0-3a1f-41d6-a1c3-56c19774573c,0
a1973b42-6b0b-4f44-9fa5-e9eaf145015d,0
abe98f92-28d9-49b1-916c-f7a933dbec66,0
654fe839-4a80-4dab-a8c2-4f9550fa8518,0
de82f228-6396-4023-b924-9d7eebd2ae3d,0
53dc1b9b-2787-406a-ad1c-0b17fbb66fbc,0
9712b211-ded6-461e-9fef-0ce9949481ef,0
6f0de743-9876-4d0a-85b0-c17bbafb9a63,0
fbfab836-abd2-4ad3-a9a4-015b94926b62,0
f4902c29-a0c4-4cde-9372-3a5d8339234f,0
152220dc-efbb-47d5-b410-95846c64f8c7,0
09642fea-9358-4fd9-a242-68559fe3e9c6,0
3394d77c-21f9-42d8-bb8c-548cd30ee310,0
47e5bd78-1c47-4a47-b2b1-d22490be2e0a,0
7bb6d0c2-31c2-4516-84b4-61afc58445ba,0
21ccbe54-7279-4387-a4e7-1f5a35e3fc2b,0
736ae150-143c-4352-b491-e0fe0d9f8506,0
fd283dcc-dcb4-45b0-bf7e-b8aab9b3f5bc,0
ed695d3a-5513-43f5-889b-3dfc69638c53,0
eef222bc-a6e8-4014-b823-080df3ac1169,0
ac3cbd31-04a8-4fe2-a8fd-ded33f1a0c22,0
ae003bf7-ad30-4dd7-a4ea-f175fdf54b6b,0
e7ba24df-3b86-4df5-90bc-c405c47a4143,0
61d160b5-23fa-485f-828a-f0bf297bd1a1,0
b1c9f50c-be35-4886-8796-e83f837cce96,0
78445fce-99fa-4e96-b201-e6d871b5ec44,0
fb23b697-8a13-4d1e-94b3-9084adbd7796,0
37a02d5e-5d55-4fec-a51a-7640c6ace3ee,0
1a179eb2-c434-4e7b-8fda-3d13912bc4f3,0
7b9f88cf-496f-48d7-8440-2bf7158d607d,0
c569feca-d70c-4853-9825-2710283af096,0
48282547-4f46-452d-a7fe-7ca0cf779eeb,0
c03470e4-c1bc-4ce7-bc37-4e42b9f84545,0
65ed4bd8-1309-4b06-af88-0090048bcd97,0
eaadfa0f-f5f5-4507-9a28-c1e8e915f802,0
5596f12f-b2eb-4c0c-95b3-a6fd392e459e,0
dc7fa672-83a1-4020-86a3-830a468c3cde,0
ed0c2d11-39c9-4c98-9e9c-dbd3d8173e2f,0
4b568afd-5b3c-41af-bbff-266badc37ec1,0
2422ebe4-f8d5-45fb-a736-85cb44b13212,0
b96b460d-69ed-4ff3-911c-8b13620e40e1,0
31144da8-9caf-4912-af22-3b1050feb69c,0
982574ea-946f-4dc5-b58e-17bce685007a,0
69b81456-a91f-44cd-9e21-ab21c0055da4,0
a6671f94-5eb2-424b-8d83-3ccfd089f833,0
3e2ba119-03d3-4dac-b473-f247dade927e,0
a6c803d3-9fa2-496d-a6f8-b0e9ce77370d,0
fcb0d8c7-a0cf-489e-b9a9-59af73dcd209,0
89fef956-8298-472b-a21a-74b5837c56a0,0
df8d05be-6b1e-4cc9-ad04-7890bb1a2dde,0
cf4ffa3a-d9ef-4b6b-ab73-4f756bef4020,0
7f59e059-2fd1-42e8-8b44-1d0c4187c19a,0
df68a8bd-6d96-46cb-889a-286a6703ec6f,0
f537c77a-1ebf-425a-8c17-37f56325b04a,0
a509e92c-7ce6-4da1-ac0a-77106212cb22,0
f8ca7fb6-0f4a-488c-8fc7-8d13cf1c8a06,0
5251f9f2-7db3-4930-8230-a8c5541fa512,0
462c8ebf-2de4-444b-b115-ed3d9ee0391f,0
e7ec528e-9d92-443a-906d-88bc3e3545c8,0
36b32a61-60e8-424f-b2d5-f3d0834f5edf,0
9e22763f-0841-4465-a5b7-132c09f779f5,0
c8608e5b-bde5-4d86-882c-61bd2d6e2556,0
3fdee696-0173-4c46-b90a-d1d088e42eb7,0
df14a817-3368-4b2a-b35a-71998b8607b4,0
9924fb96-70cd-4467-9b28-94ea72dd176b,0
74e85d0b-2053-4304-8f22-05fcecca9539,0
6bcd2ddc-1095-4871-adcb-b09d443ff46a,0
efc029e8-e2af-4f27-97ef-80ccbb3aeaa8,0
595dc133-011f-48d8-bd40-19e1d0c3253d,0
f8b46bf1-63ef-48c6-aa9e-61e0ae821ca5,0
b58745f9-c4a4-4a11-a437-c0fea779caa0,0
1bb1a093-ae5c-43a6-8ce0-645c9cdcb0fa,0
173b0268-a05b-48a8-9be3-1b534a922255,0
0a2828a2-8025-4ae3-8f8d-3d7fb26a625d,0
d4bce08a-7264-4d09-aedd-3493913bef80,0
93aea2d9-b1dd-4832-a33d-5132c5ad6c4a,0
7e758467-cf07-4c8a-9198-1528ff896ceb,0
c1476d42-01ef-4eb2-9084-7f24069ec4ae,0
d14bf0d1-6106-44c7-b6a2-bbd912342fcb,0
cf8028b4-b8d5-4caf-a4be-0a98b76d6def,0
2017de6e-2f42-44e4-b5f2-6da31d7b8e52,0
46d17ff2-39eb-4f14-a33f-58ad303325dc,0
a4f64ae6-df97-4758-bcc8-de5305c1d94a,0
73a6c07f-54b0-4199-86b7-91937cedc802,0
ae3c1023-52dd-4323-9ff7-080da313dc70,0
0aa19bec-8fad-4f77-837d-b7af88a3ad87,0
baab358c-b790-4c3e-87a4-3d0e734210d8,0
a7c12d31-ca53-4343-b9ab-cc2046d4a78b,0
f3e4c53a-52af-45c4-901d-22dbe1853baa,0
3ab5ef95-f8d1-49b4-b43e-38fd06516736,0
8500df6e-02ed-457c-b8a3-749957aa65e7,0
b42d769e-02e7-4904-b7a4-8cb7c7eefb71,0
e5ba4ffc-82ad-4538-9361-44fc6cb722dd,0
01f3f1ec-d7fa-4932-9919-d319f482a5af,0
ec47c982-1134-4369-932e-6a0d118b0f33,0
d948cfda-e9e3-4eb0-9b02-4544828ab100,0
d72bb240-02ff-49fc-89c2-be435063a34b,0
3b509b39-abda-4c8b-b44b-7700051706ef,0
afedfbe9-4327-4fed-bb65-1af7fff91884,0
789dbf04-1b90-4400-9a42-838d6d2dd5d7,0
6203f0f5-870b-4084-a596-ef3f1053837c,0
d99af14a-81e4-4a8d-8479-06e3f0c3fd8d,0
0909bae3-5042-4efb-9048-983d5aba7903,0
8bb117b7-77b0-4c2e-93b6-e75ef9f2396b,0
97c6d511-3915-4c44-812d-a95af7289c86,0
1518717d-a686-4380-bf75-4c0337e4f1fb,0
164630c3-e7a6-418f-8b05-a3b566f173ee,0
7ba8d0fc-be1a-49b5-b2f9-ef55d5de1fce,0
5252be4b-d095-4a80-aa43-d1a573a41787,0
744c9989-278b-4b0a-bb9c-cda76b1e4d40,0
e19a098d-2c4e-47bc-bbfc-f0a84482dd57,0
ac8580c2-e254-4768-92e6-7e83ca93fa55,0
9e501474-6af7-4ccf-b39f-e1a5da0e3114,0
52885c68-7735-4fcc-88ba-28d3729ed5b3,0
64adee4f-a58a-4960-88d9-6d2edced7d2c,0
9beefc6e-1c9e-45ec-b25e-f20b4f3763b8,0
991082fd-fd65-451b-bf09-35fff1aa45d6,0
67316a05-a964-47ab-bde9-bff75db5ae20,0
368d50e8-7dec-49a1-bfe5-d74fa8bea5f6,0
d93f2f87-6d93-4a54-9d17-9ea4949a5e34,0
a9765413-33e3-4493-8462-9aa8477c3690,0
4371d60f-b6b1-4bcc-9430-a4b6a6598727,0
993a7098-4393-40f4-99ba-543f59d8e820,0
45033e91-b5d2-4aae-9637-85850949dd39,0
add4497a-3cdb-476a-84dd-a97b136871c9,0
1c14fea4-b4ea-4c2b-ade2-2eb2570bf8fb,0
e2472867-6d72-4ede-b247-3c8247015c91,0
332d2117-a797-44b8-af0a-7f8e53533529,0
eb5ecfc6-be36-47e6-8f10-e87d6587aee8,0
7a8de5f1-f189-44f9-97aa-cbd7a353d3e5,0
6e1e2b2a-b6ef-4e41-9231-b5ee842488f7,0
7bd49a71-295d-4bd3-aae1-afd101c9ce5f,0
57ffe5fb-0cd8-4f93-a98f-be424e11c065,0
c890abba-8a9b-4d84-9da5-1d40996cb90b,0
1fe85a45-c59a-4b69-98ed-77ceab23ff98,0
2d44647e-12e5-4757-9d2e-e230b80d8231,0
18040845-9043-4ed7-8b2e-b9d751fed81f,0
ed5989fe-aacd-43e6-919a-014529222ebd,0
c4648261-e703-4556-bd7c-406a84d10455,0
